"Run","Lambda","Iters","Obj","AIC","BIC","alpha[1]","beta[1,1]","beta[1,2]","beta[1,3]","beta[1,4]","beta[1,5]","alpha[2]","beta[2,1]","beta[2,2]","beta[2,3]","beta[2,4]","beta[2,5]"
8,1.44224957030741,1000,-30.3841568496357,-52.9414017081204,7.12227396838207,1.37468932988533,0.486445030712273,-0.0535482701089374,-0.761412616715703,0.0361626973107053,0.000542230513783997,-4.3338656982735,-2.35879389935269,-0.914173819632023,4.97995748155725,-0.141600382454178,0.000414454909766045
8,3.60562392576852,1000,-22.8733280918104,-55.5819629010227,-7.53102235982078,1.28982352030551,0.346340226292054,-0.059060189313261,-0.670308059015286,0.055100527432335,0,-4.10615351965226,-2.27239303299091,-0.985638025139975,4.80358100468201,-0.0863767997669474,0
8,7.21124785153704,1000,-11.9435485332655,-52.0180497468072,-3.96710920560527,1.03456912772839,0.258070328563439,-0.0417803832416877,-0.473792446140918,0.0297435982278381,0,-3.72877282388873,-1.84289479928948,-1.05174875300974,4.32153718661576,-0.0330608949118802,0
8,14.4224957030741,1000,-3.93403239025546,-51.6656493265664,-15.6274439206649,0.382114684187087,-0.0151823220262738,-0.133239520969575,0.17375946179465,0,0,-3.18459156901092,-0.822343383253049,-0.877048851387317,3.02126271622103,0,0
8,28.8449914061482,1000,-9.17681660512093,-47.114043963071,-23.0885736924701,0.0339090563926493,0,-0.222571653385858,0.420662421001183,0,0,-1.86581667272094,0,-0.302383406458724,1.03334640301434,0,0
8,72.1124785153704,671,-22.4926729340393,-48.4006038001367,-36.3878686648362,0.724682703979748,0,0,-0.177659135880567,0,0,-0.799049448112946,0,0,0.190113981358219,0,0
8,144.224957030741,120,-18.9431584796728,-47.4582108516886,-35.4454757163881,0.670507837737368,0,0,-0.164179110039152,0,0,-0.724027100734261,0,0,0.172472983654371,0,0
8,360.562392576852,98,-10.1576589227349,-41.0025664150214,-28.9898312797209,0.497908326960736,0,0,-0.121483478770232,0,0,-0.51666584229803,0,0,0.123530098937094,0,0
8,721.124785153704,58,-1.58054918977952,-18.5478980169283,-6.53516288162785,0.198727775760123,0,0,-0.0481916555518735,0,0,-0.199598305513645,0,0,0.0480156412593991,0,0
9,0,0,-37.6740857582507,-55.3481715165014,4.71550416000103,1.25704807326012,-0.405103326880935,-0.00879484143123574,0.0432478202882544,-0.0162197153049536,0.000148032777899963,4.21469772921959,0.495282829174136,0.816920754838763,-3.08661951207561,-0.0341628167015284,0.00340677649370218
9,1.44224957030741,1000,-32.7624960511446,-57.9549472080195,-9.90400666681758,1.12369282377398,-0.108346574404438,-0.0846912911445269,-0.0526426779955686,0,0.000205916346993324,4.28425014224929,0.082578441186182,0.824438675300116,-2.9125639330565,0,0.00255422236202173
9,3.60562392576852,1000,-28.5814124011118,-61.8339461625014,-25.7957407565999,1.34003902306576,0,-0.0176963686204629,-0.313664629807428,0,0.000271622024878888,3.65627945167873,0,0.699300860482246,-2.43495898232809,0,0.00223504044967652
9,7.21124785153704,1000,-24.4894576008799,-61.5209013230951,-25.4826959171937,1.62601362446182,0,0.0879148830223909,-0.579611092368621,0,0.000180972278974076,2.57892956571643,0,0.462999502143392,-1.68415771379644,0,0.00185922992645179
9,14.4224957030741,1000,-22.5889421565074,-58.2806139658707,-22.2424085599692,1.47628823029953,0,0.0897316624963712,-0.529387612255989,0,-2.17311957249827e-05,1.11135612521637,0,0.145685452404588,-0.667108392334462,0,0.00131246861944359
9,28.8449914061482,1000,-24.2906411073292,-53.3574397549394,-29.3319694843384,0.787180444875749,0,0,-0.16731520164231,0,-0.000275900597238979,-0.150558981243882,0,0,-0.0102323371079515,0,0.000498792576766241
9,72.1124785153704,265,-19.0774031349147,-45.7290733813835,-33.716338246083,0.900240483218584,0,0,-0.218015334143136,0,0,-0.498699427692989,0,0,0.117641507905899,0,0
9,144.224957030741,181,-13.7495212400952,-42.9989711332729,-30.9862359979724,0.742718311224045,0,0,-0.179586521847895,0,0,-0.449456222370826,0,0,0.106289832010874,0,0
9,360.562392576852,99,-3.06920220281332,-24.8776075044598,-12.8648723691594,0.331571400186166,0,0,-0.0797644576263206,0,0,-0.234349075362967,0,0,0.055791325172096,0,0
9,721.124785153704,18,2.81322228705079e-07,5.62644457410159e-07,5.62644457410159e-07,2.91521598260579e-05,0,0,0,0,0,2.03279018016954e-07,0,0,0,0,0
10,0,0,-42.1614434449659,-64.3228868899319,-4.25921121342942,-1.4278444532181,-0.355075305739327,-0.865762283782629,2.26935368209278,-0.028627077081383,0.00134425347998736,3.73558453019003,1.18487624202198,0.606749100695286,-3.46026742639538,0.0763823501337989,0.00289286473842032
10,1.44224957030741,1000,-35.3533010679595,-64.0809284166458,-4.01725274014333,-1.48908063615013,-0.444554895380165,-0.886702426140959,2.34034376098372,-0.00994055767950702,0.00093198748317944,3.75621038291191,1.17747976001237,0.69141400824264,-3.4893823341972,0.0373711189882498,0.00327064544230107
10,3.60562392576852,1000,-27.2276705410025,-66.4525720756816,-18.4016315344796,-1.67653337652454,-0.28949602132873,-0.947346978178338,2.36134461340721,0,0.000860122633933755,3.79251000137346,0.77691638806864,0.875139055500544,-3.40422535584706,0,0.00304207679334143
10,7.21124785153704,1000,-19.4014179087946,-64.7752198104619,-28.7370144045605,-1.44740769371139,0,-0.847603172347048,1.91224029159625,0,0.000908222959787486,3.35698808159448,0,0.8990769759426,-2.72302313249993,0,0.00189937759673552
10,14.4224957030741,1000,-17.3872045214605,-61.4824773638553,-25.4442719579538,-0.233396700868705,0,-0.418558621712091,0.814987882958886,0,0.000586240123594663,1.26073342769798,0,0.489055782538794,-1.34148460246508,0,0.000964144278573488
10,28.8449914061482,1000,-25.8161310538286,-46.7043768872357,-10.6661714813342,0.560672741269894,0,-0.0407045497967064,-0.0599761436607004,0,2.13564025688994e-05,-0.754671069832419,0,0.0419597068479873,0.0843341938763916,0,0.000133181625825098
10,72.1124785153704,315,-22.8751866419099,-51.1613478961818,-39.1486127608813,0.653384713388326,0,0,-0.159187957846359,0,0,-0.921788441344266,0,0,0.21810043589966,0,0
