"Run","Lambda","Iters","Obj","AIC","BIC","alpha[1]","beta[1,1]","beta[1,2]","beta[1,3]","beta[1,4]","beta[1,5]","alpha[2]","beta[2,1]","beta[2,2]","beta[2,3]","beta[2,4]","beta[2,5]"
7,28.8449914061482,541,-259.485532777806,-609.394259886443,-561.343319345241,-0.286811109033995,1.01648679475853,-0.241862535991214,0,-0.0263132177142615,1.02291532224799e-05,-0.435074882317188,1.0644736750069,-0.236630437348308,0,-0.0223304068710053,8.66914285660322e-06
7,72.1124785153704,408,-201.426893593185,-525.65203262326,-477.601092082058,-0.106412296441355,0.573620834230628,-0.0488101048132155,0,-0.0520629203896336,1.88037217977013e-05,-0.228482702085439,0.597245979154015,-0.0415416487535175,0,-0.0470259994209974,1.68570472375957e-05
7,144.224957030741,223,-154.470560505681,-416.877201700843,-380.838996294941,0.13323149533067,0.245693443960771,0,0,-0.0413759159167678,-8.30022181684992e-06,0.0356519567371618,0.265501502215996,0,0,-0.0347580986839279,-1.43982980780475e-05
7,360.562392576852,37,-145.952426441936,-288.241279496078,-276.228544360778,0.230686090044242,0,0,0,0,-0.000381480535559095,0.205337597808423,0,0,0,0,-0.000268557603336623
7,721.124785153704,6,-145.784413760701,-288.240077925498,-276.227342790198,0.230425931641904,0,0,0,0,-0.000380463415855492,0.205164128553667,0,0,0,0,-0.000268071758839488
8,0,0,-387.966322734094,-755.932645468187,-695.868969791685,-0.0374356727647598,2.31837455066695,-0.495513703605927,-0.868327972015407,0.0753617330781807,-0.000182364159567624,9.29017989352624,6.89522145086352,0.876357498915905,-11.2072859719328,0.661133164851448,-0.00185397015981626
8,1.44224957030741,1000,-359.993240031233,-755.719503811532,-695.655828135029,0.107452112043611,2.38371794335344,-0.482336846190651,-1.02328724887969,0.0876976654340253,-0.000222556080643562,8.81005222834041,6.60529573607311,0.856624034484145,-10.6503310242848,0.608913277978432,-0.00163489555874088
8,3.60562392576852,1000,-325.716378943434,-754.374437794439,-694.310762117936,0.530991911324562,2.55692153207021,-0.42329857691382,-1.46756189114747,0.114812703982794,-0.000296998334773954,7.48398235314532,5.87196953905244,0.75836104868926,-9.15690389787458,0.487256865037094,-0.00118191351385834
8,7.21124785153704,1000,-293.016401900298,-750.13240126246,-690.068725585957,1.21340577146285,2.75925679432584,-0.289539816364304,-2.14555595228076,0.143822732379839,-0.000357426250256847,4.86876805491527,4.46884961822912,0.521295496096715,-6.24908933338385,0.273064210501795,-0.000489385498306802
8,14.4224957030741,1000,-294.888231166176,-739.242278940404,-679.178603263901,1.25951928278909,2.30453752433477,-0.0459086524058745,-1.97968995860874,0.0627001782776468,-4.67046282444882e-05,0.608021371255795,2.25318647839601,-0.00975009574427029,-1.59359732192292,0.0110589922889918,4.438836050036e-06
8,28.8449914061482,901,-309.087349840651,-717.462869377126,-669.411928835924,-0.42848085991938,1.1245737724121,-0.232672744255109,0,-0.0336722108590242,1.39824141765061e-05,-0.688328737892534,1.21325258680476,-0.136196809852483,0,-0.0664490896744438,2.6232975432627e-05
8,72.1124785153704,1000,-244.747625466424,-632.15196246248,-584.101021921278,-0.225004493762259,0.661287582665492,-0.0336395701386171,0,-0.0600868346384158,2.35096008442453e-05,-0.465553960075829,0.730653751991887,-0.0125068334933869,0,-0.0503374792851073,-0.000315946018949964
8,144.224957030741,181,-192.994081665838,-494.64863008711,-458.610424681209,-0.0279142567324817,0.261181636839669,0,0,-0.0179843778283522,-0.000356617498321609,-0.231507402961122,0.30022656522879,0,0,0.00731017953766577,-0.000889905946882596
8,360.562392576852,71,-169.772895122724,-347.925714682205,-323.900244411604,0.238262700836097,0,0,0,0.000477029470699528,-0.000423589587489204,0.118090003454501,0,0,0,0.0217904911531018,-0.000815217088075129
8,721.124785153704,25,-166.460427298641,-329.823869014715,-317.811133879414,0.245866202782218,0,0,0,0,-0.000432527350600223,0.249529022250234,0,0,0,0,-0.000452703400417013
9,0,0,-421.136840700333,-822.273681400665,-762.210005724163,-2.62808506670246,1.19413226394317,-0.891261822157857,1.89809781667225,-0.0657124341248662,-0.000163351976606186,-0.458313794571593,2.41736194946084,-0.442916855496388,-0.670869327914525,0.0191395926862063,-2.44385035343367e-06
9,1.44224957030741,1000,-413.659055916484,-821.955692844765,-761.892017168263,-2.20504467742856,1.34050814492605,-0.827688718125459,1.46980168999613,-0.0405609226167813,-0.000227176917918295,-0.739251045579518,2.20013204422665,-0.46923356536492,-0.328028972231904,0.0015002276515894,1.26282488065377e-06
9,3.60562392576852,1000,-406.192111737509,-820.850851531417,-760.787175854915,-1.24351258466751,1.65817095782498,-0.649216821839186,0.507524847530238,-9.09697558609306e-05,-0.00028396946879259,-1.21779515704224,1.91402509858849,-0.536483333247713,0.213283536385272,-0.0221357917069005,5.46451739040325e-06
9,7.21124785153704,1000,-395.765777582112,-821.878175373852,-773.82723483265,-0.675093870518012,1.70029655897395,-0.480968180632819,0,0.00521693578828842,-0.000294840319549522,-0.949370328308195,1.87904177126348,-0.4475219835003,0,-0.0214799755415516,5.72867633625848e-06
9,14.4224957030741,1000,-374.513442552496,-811.773971244222,-763.72303070302,-0.556610151135882,1.47398659576724,-0.366403322925892,0,-0.0174585462384264,-0.000235239533484116,-0.80738140220629,1.62120865586035,-0.335309478639188,0,-0.0381916168908147,9.47616860780799e-06
9,28.8449914061482,1000,-340.629000587289,-782.492661107427,-734.441720566225,-0.400292457087999,1.14068138318836,-0.202284018720962,0,-0.0459635798915455,-0.000213787064944782,-0.616505051823206,1.24830114235872,-0.166330394120276,0,-0.0643375390222939,1.53087207496685e-05
9,72.1124785153704,192,-276.54011321007,-706.058336078409,-670.020130672507,-0.19220692031865,0.67261514382962,0,0,-0.072931123526629,-0.000252404962206367,-0.365045443632991,0.785952084655008,0,0,-0.0812343612864452,1.89111388968477e-05
9,144.224957030741,156,-227.525373574147,-543.890159271809,-519.864689001208,0.0258055107278787,0.217616417293959,0,0,0,-0.00103256506547526,-0.0805238202802949,0.253941227828831,0,0,0,-0.000779980692017365
9,360.562392576852,50,-211.333044086094,-419.346580922531,-407.33384578723,0.346381485718657,0,0,0,0,-0.000782322118562991,0.303257705561194,0,0,0,0,-0.000527689477372186
9,721.124785153704,8,-210.993362876998,-419.343272356256,-407.330537220955,0.345834296898321,0,0,0,0,-0.000779453028417568,0.302917474369882,0,0,0,0,-0.000526438833386434
10,0,0,-352.160026702175,-684.32005340435,-624.256377727848,0.532765752392436,2.32396392461433,-0.328624943295867,-1.3515107693547,0.0770731644154572,-0.000131120682539501,1.57012093598695,3.75843502810451,-0.2821912233531,-3.17697489955378,0.212724997761134,-0.000613175267166853
10,1.44224957030741,1000,-340.570907113979,-683.97584449601,-623.912168819508,0.483342215496314,2.24887090916968,-0.313673600965331,-1.27780952056549,0.0677726198045875,-0.000107645799363517,1.38467101287241,3.51872466341548,-0.235691238208453,-2.89360561541857,0.171213903923143,-0.000439017465671052
10,3.60562392576852,1000,-327.555735031521,-681.796685421524,-621.733009745022,0.389173662043122,2.11352060766901,-0.286686715950913,-1.14140578392287,0.050513485362754,-6.47042788882962e-05,0.729565260204741,2.98040220309776,-0.21437442970857,-2.06781712216116,0.0864872829982983,-0.000142390972845025
10,7.21124785153704,1000,-319.677099655047,-680.970884708808,-632.919944167606,-0.0798704518939715,1.71109263152177,-0.29121516302846,-0.565244564534556,0.00845506774178632,-2.83166655674954e-07,-0.573980014254744,2.14153420404975,-0.339742180653577,-0.562161230342481,-0.00330232155958809,7.6635827410881e-07
10,14.4224957030741,864,-305.85475763543,-673.456941057591,-625.406000516389,-0.537852658866307,1.33841505805534,-0.34315139821181,0,-0.0157424152647111,1.47411149635943e-06,-0.971920393706328,1.69695630056494,-0.36107796048942,0,-0.0323416526949949,2.94259817987623e-06
10,28.8449914061482,759,-272.25750816368,-644.485578756951,-596.434638215749,-0.404996493950849,1.04835576945261,-0.214195932873536,0,-0.0339738639260889,3.04239100280746e-06,-0.747704351047598,1.28808935513852,-0.182260426888363,0,-0.0591311489080523,5.2520286406754e-06
10,72.1124785153704,1000,-209.413338550209,-560.193251520656,-512.142310979454,-0.213640332078241,0.595728094804821,-0.011523775966183,0,-0.0629090230605205,5.53358903157343e-06,-0.466018599501729,0.779557929900605,-0.00214401345188396,0,-0.0754831911637358,-1.18668320542784e-05
