"Run","subFuncID","AIC","BIC"
9,20,-497.586611594682,-473.561141324081
9,21,-810.457544425613,-774.419339019712
9,22,-773.520756996639,-737.482551590738
9,23,-826.156207240434,-778.105266699232
9,24,-433.591717810585,-409.566247539984
9,25,-758.891194534097,-722.852989128195
9,26,-451.107681208897,-415.069475802996
9,27,-826.058142515347,-778.007201974145
9,28,-657.869606948899,-621.831401542997
9,29,-824.436007588163,-776.385067046961
9,30,-819.371256764471,-771.320316223269
9,31,-822.273681400665,-762.210005724163
10,1,-1.81493088288564,10.1978042524148
10,2,-185.348252107965,-173.335516972665
10,3,-695.021387874155,-670.995917603554
10,4,-142.542269351762,-130.529534216462
10,5,-668.578889211297,-644.553418940696
10,6,-195.081017680526,-171.055547409925
10,7,-691.223236687322,-655.185031281421
10,8,-244.598559510398,-232.585824375097
10,9,-610.028700320002,-586.003230049401
10,10,-260.535449297927,-236.509979027326
10,11,-691.120958178439,-655.082752772537
10,12,-505.820019997673,-481.794549727072
10,13,-669.650810500603,-633.612605094701
10,14,-685.008176435713,-648.969971029811
10,15,-687.607946404788,-639.557005863586
10,16,-284.779156828792,-272.766421693491
10,17,-476.355316014317,-452.329845743716
10,18,-296.101226595295,-272.075756324694
10,19,-691.040768611863,-655.002563205961
10,20,-361.589684519528,-337.564214248927
10,21,-664.662544754991,-628.62433934909
10,22,-643.938030140373,-607.899824734472
10,23,-687.845250493544,-639.794309952342
10,24,-306.653372444801,-282.6279021742
10,25,-606.80563944933,-570.767434043428
10,26,-313.844510912667,-277.806305506766
10,27,-688.011000790619,-639.960060249417
10,28,-503.190465865495,-467.152260459594
10,29,-687.91199081623,-639.861050275028
10,30,-681.253956540838,-633.203015999636
10,31,-684.32005340435,-624.256377727848
11,1,1.56549409098619,13.5782292262867
11,2,-168.764535633127,-156.751800497826
11,3,-696.865847360593,-672.840377089992
11,4,-127.52892516185,-115.51619002655
11,5,-678.502499507501,-654.4770292369
11,6,-183.431522288826,-159.406052018225
11,7,-693.88230954167,-657.844104135768
11,8,-234.211617933004,-222.198882797704
11,9,-632.873445396936,-608.847975126335
11,10,-251.664110301587,-227.638640030986
11,11,-694.181293116909,-658.143087711007
11,12,-533.825173367628,-509.799703097027
11,13,-679.441509676773,-643.403304270871
11,14,-697.40047732593,-661.362271920029
11,15,-693.93064113133,-645.879700590128
11,16,-292.382494791716,-280.369759656415
11,17,-526.036002105579,-502.010531834978
11,18,-303.647935076634,-279.622464806033
11,19,-694.821854296764,-658.783648890863
